season,team,portal_talent_in,portal_talent_out,portal_net_rating,portal_count_in,portal_count_out,portal_net_count,portal_stars_in_avg,portal_qb_in,portal_qb_out
2023,Central Michigan,0.0,83.0,-83.0,2.0,11.0,-9.0,2.5,0.0,1.0
2023,Central Missouri,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Central Oklahoma,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
2023,Central Washington,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Cerritos College,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2023,Charlotte,172.0,428.0,-256.0,17.0,21.0,-4.0,2.823529411764706,0.0,1.0
2023,Cincinnati,1457.0,1046.0,411.0,21.0,25.0,-4.0,2.9523809523809526,1.0,1.0
2023,Clemson,83.0,787.0,-704.0,1.0,11.0,-10.0,3.0,1.0,1.0
2023,Coastal Carolina,261.0,432.0,-171.0,13.0,19.0,-6.0,2.6923076923076925,1.0,1.0
2023,Coffeyville C.C.,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
2023,Colgate,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0
2023,Colorado,4175.0,2743.0,1432.0,48.0,59.0,-11.0,3.1041666666666665,1.0,1.0
2023,Colorado State,88.0,600.0,-512.0,10.0,20.0,-10.0,2.4,0.0,0.0
2023,Columbia,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Copiah-Lincoln C.C.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2023,Cornell,0.0,86.0,-86.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Dartmouth,0.0,174.0,-174.0,0.0,2.0,-2.0,0.0,0.0,0.0
2023,Davenport,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2023,Dayton,0.0,87.0,-87.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,De Anza College,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
2023,Delaware,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0
2023,Duke,519.0,244.0,275.0,6.0,16.0,-10.0,3.0,0.0,0.0
2023,Duquesne,0.0,175.0,-175.0,1.0,2.0,-1.0,3.0,0.0,0.0
2023,East Carolina,1199.0,532.0,667.0,17.0,25.0,-8.0,2.764705882352941,0.0,1.0
2023,East Mississippi C.C.,87.0,0.0,87.0,1.0,0.0,1.0,3.0,0.0,0.0
2023,East Tennessee State,0.0,90.0,-90.0,2.0,3.0,-1.0,3.0,0.0,0.0
2023,Eastern Illinois,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Eastern Kentucky,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0
2023,Eastern Michigan,0.0,176.0,-176.0,5.0,10.0,-5.0,2.8,0.0,1.0
2023,Eastern Washington,0.0,89.0,-89.0,3.0,4.0,-1.0,3.0,0.0,0.0
2023,Elon,0.0,88.0,-88.0,1.0,1.0,0.0,3.0,0.0,0.0
2023,Emporia State University,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2023,Erskine College,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Fayetteville State,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2023,Ferris State,0.0,87.0,-87.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Florida,1065.0,1568.0,-503.0,12.0,25.0,-13.0,3.5,1.0,0.0
2023,Florida A&M,0.0,0.0,0.0,5.0,1.0,4.0,3.0,0.0,0.0
2023,Florida Atlantic,175.0,259.0,-84.0,12.0,18.0,-6.0,2.8333333333333335,1.0,0.0
2023,Florida International,0.0,432.0,-432.0,8.0,19.0,-11.0,2.625,0.0,0.0
2023,Florida State,918.0,1229.0,-311.0,11.0,23.0,-12.0,3.8181818181818183,0.0,0.0
2023,Fordham,0.0,90.0,-90.0,1.0,1.0,0.0,3.0,1.0,0.0
2023,Fresno State,174.0,527.0,-353.0,8.0,24.0,-16.0,3.25,1.0,1.0
2023,Frostburg State,0.0,90.0,-90.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Furman,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0
2023,Gardner-Webb,0.0,86.0,-86.0,1.0,1.0,0.0,3.0,0.0,0.0
2023,Georgetown,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Georgia,277.0,1345.0,-1068.0,4.0,15.0,-11.0,4.0,0.0,0.0
2023,Georgia Southern,0.0,430.0,-430.0,15.0,15.0,0.0,2.8,1.0,1.0
2023,Georgia State,644.0,522.0,122.0,19.0,20.0,-1.0,1.9473684210526316,0.0,1.0
2023,Georgia Tech,1127.0,695.0,432.0,16.0,20.0,-4.0,3.0,1.0,1.0
2023,Grambling,0.0,0.0,0.0,2.0,3.0,-1.0,3.0,0.0,0.0
2023,Grand Valley State University,0.0,176.0,-176.0,0.0,2.0,-2.0,0.0,0.0,0.0
2023,Greeneville,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
2023,Hampton,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0
2023,Harvard,0.0,346.0,-346.0,0.0,5.0,-5.0,0.0,0.0,0.0
2023,Hawai'i,0.0,0.0,0.0,8.0,9.0,-1.0,2.875,0.0,1.0
2023,Hillsdale College,0.0,88.0,-88.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Holy Cross,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0
2023,Houston,1466.0,524.0,942.0,20.0,21.0,-1.0,3.0,1.0,1.0
2023,Houston Christian,0.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0
2023,Howard,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Hutchinson C.C.,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0
2023,Idaho State,0.0,174.0,-174.0,1.0,2.0,-1.0,3.0,0.0,0.0
2023,Illinois,437.0,85.0,352.0,7.0,11.0,-4.0,3.142857142857143,1.0,0.0
2023,Illinois State,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0
2023,Incarnate Word,79.0,0.0,79.0,14.0,10.0,4.0,2.857142857142857,1.0,0.0
2023,Indiana,1653.0,692.0,961.0,23.0,24.0,-1.0,3.0434782608695654,1.0,1.0
2023,Indiana State,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2023,Indiana Wesleyan,0.0,85.0,-85.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Iowa,621.0,447.0,174.0,8.0,14.0,-6.0,3.25,1.0,1.0
2023,Iowa State,172.0,171.0,1.0,2.0,12.0,-10.0,3.0,0.0,1.0
2023,Jackson State,0.0,1315.0,-1315.0,7.0,20.0,-13.0,3.142857142857143,1.0,1.0
2023,Jacksonville State,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0
2023,James Madison,88.0,89.0,-1.0,5.0,4.0,1.0,3.0,1.0,0.0
2023,Kansas,866.0,84.0,782.0,12.0,14.0,-2.0,2.6666666666666665,0.0,1.0
2023,Kansas State,356.0,165.0,191.0,6.0,15.0,-9.0,3.3333333333333335,1.0,1.0
2023,Kennesaw State,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2023,Kent State,0.0,718.0,-718.0,7.0,17.0,-10.0,3.0,1.0,1.0
2023,Kentucky,1066.0,706.0,360.0,12.0,21.0,-9.0,3.5,1.0,0.0
2023,LIU Post,0.0,89.0,-89.0,0.0,2.0,-2.0,0.0,0.0,0.0
2023,LSU,1268.0,794.0,474.0,14.0,21.0,-7.0,3.7142857142857144,0.0,1.0
2023,Lackawanna College,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2023,Lafayette,0.0,83.0,-83.0,0.0,2.0,-2.0,0.0,0.0,0.0
2023,Lamar,0.0,0.0,0.0,3.0,4.0,-1.0,2.6666666666666665,0.0,0.0
2023,Lane College,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Laney College,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2023,Lehigh,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0
2023,Lenoir-Rhyne,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Liberty,0.0,518.0,-518.0,13.0,14.0,-1.0,2.8461538461538463,1.0,0.0
2023,Lindenwood University,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2023,Louisiana,0.0,177.0,-177.0,1.0,7.0,-6.0,3.0,0.0,1.0
2023,Louisiana Tech,263.0,177.0,86.0,19.0,23.0,-4.0,2.6315789473684212,1.0,1.0
2023,Louisville,2188.0,1114.0,1074.0,26.0,25.0,1.0,3.1538461538461537,1.0,1.0
2023,Maine,0.0,259.0,-259.0,1.0,4.0,-3.0,3.0,0.0,0.0
2023,Marshall,86.0,252.0,-166.0,11.0,14.0,-3.0,2.909090909090909,0.0,1.0
2023,Maryland,803.0,533.0,270.0,10.0,22.0,-12.0,3.4,0.0,1.0
2023,Massachusetts,1148.0,426.0,722.0,21.0,19.0,2.0,2.4761904761904763,1.0,1.0
2023,McNeese,0.0,0.0,0.0,2.0,1.0,1.0,2.5,1.0,1.0
2023,Memphis,172.0,525.0,-353.0,19.0,26.0,-7.0,2.736842105263158,0.0,1.0
2023,Mercer,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0
2023,Merrimack,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0
2023,Miami,1083.0,1320.0,-237.0,15.0,24.0,-9.0,3.4,0.0,1.0
2023,Miami (OH),89.0,440.0,-351.0,4.0,11.0,-7.0,3.25,1.0,1.0
2023,Michigan,806.0,704.0,102.0,9.0,13.0,-4.0,3.6666666666666665,1.0,1.0
2023,Michigan State,1199.0,696.0,503.0,14.0,17.0,-3.0,2.9285714285714284,0.0,1.0
2023,Middle Tennessee,0.0,177.0,-177.0,9.0,8.0,1.0,2.5555555555555554,1.0,0.0
2023,Minnesota,866.0,781.0,85.0,10.0,18.0,-8.0,3.0,0.0,1.0
2023,Mississippi State,957.0,618.0,339.0,13.0,27.0,-14.0,3.1538461538461537,1.0,1.0
2023,Mississippi Valley State,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0
2023,Missouri,708.0,529.0,179.0,8.0,20.0,-12.0,3.5,1.0,1.0
2023,Missouri State,0.0,258.0,-258.0,4.0,7.0,-3.0,3.0,1.0,0.0
2023,Monash University,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Monmouth,0.0,88.0,-88.0,1.0,2.0,-1.0,3.0,0.0,1.0
2023,Montana,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0
2023,Montana State,0.0,80.0,-80.0,3.0,1.0,2.0,3.3333333333333335,0.0,0.0
2023,Morgan State,0.0,0.0,0.0,2.0,0.0,2.0,3.5,0.0,0.0
2023,NC State,437.0,449.0,-12.0,6.0,12.0,-6.0,3.1666666666666665,1.0,1.0
2023,NEWBERG,0.0,87.0,-87.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Navarro College,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2023,Navy,0.0,77.0,-77.0,0.0,3.0,-3.0,0.0,0.0,0.0
2023,Nebraska,967.0,621.0,346.0,13.0,28.0,-15.0,2.923076923076923,1.0,1.0
2023,Nevada,175.0,178.0,-3.0,13.0,13.0,0.0,2.769230769230769,1.0,1.0
2023,New Haven,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2023,New Mexico,85.0,172.0,-87.0,14.0,17.0,-3.0,2.9285714285714284,1.0,1.0
2023,New Mexico State,0.0,81.0,-81.0,7.0,7.0,0.0,2.857142857142857,1.0,1.0
2023,Newberry,0.0,88.0,-88.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Norfolk State,0.0,178.0,-178.0,0.0,4.0,-4.0,0.0,0.0,0.0
2023,North Alabama,0.0,88.0,-88.0,3.0,1.0,2.0,3.3333333333333335,0.0,0.0
2023,North Carolina,792.0,691.0,101.0,10.0,18.0,-8.0,2.9,0.0,1.0
2023,North Carolina A&T,0.0,348.0,-348.0,2.0,4.0,-2.0,3.5,0.0,0.0
2023,North Carolina Central,0.0,88.0,-88.0,2.0,1.0,1.0,3.0,0.0,0.0
2023,North Dakota State,0.0,88.0,-88.0,2.0,3.0,-1.0,3.0,0.0,0.0
2023,North Texas,0.0,615.0,-615.0,10.0,15.0,-5.0,2.4,1.0,1.0
2023,Northern Arizona,0.0,85.0,-85.0,5.0,2.0,3.0,3.2,1.0,1.0
2023,Northern Colorado,0.0,0.0,0.0,2.0,1.0,1.0,2.5,0.0,0.0
2023,Northern Illinois,0.0,343.0,-343.0,4.0,11.0,-7.0,3.0,0.0,1.0
2023,Northern Iowa,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0
2023,Northern Michigan,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0
2023,Northern State,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Northwestern,261.0,261.0,0.0,3.0,8.0,-5.0,3.0,1.0,0.0
2023,Northwestern State,0.0,88.0,-88.0,1.0,1.0,0.0,3.0,0.0,0.0
2023,Notre Dame,619.0,798.0,-179.0,7.0,11.0,-4.0,3.2857142857142856,1.0,1.0
2023,Notre Dame College,0.0,83.0,-83.0,1.0,2.0,-1.0,3.0,0.0,0.0
2023,Ohio,0.0,165.0,-165.0,4.0,6.0,-2.0,2.75,0.0,0.0
2023,Ohio State,629.0,615.0,14.0,8.0,9.0,-1.0,3.375,1.0,0.0
2023,Oklahoma,1424.0,790.0,634.0,18.0,27.0,-9.0,3.5,0.0,1.0
2023,Oklahoma State,1143.0,984.0,159.0,13.0,19.0,-6.0,3.3076923076923075,1.0,1.0
2023,Old Dominion,0.0,607.0,-607.0,6.0,20.0,-14.0,2.8333333333333335,0.0,1.0
2023,Ole Miss,1685.0,1234.0,451.0,25.0,38.0,-13.0,3.32,1.0,1.0
2023,Oregon,1252.0,1330.0,-78.0,15.0,34.0,-19.0,3.466666666666667,0.0,1.0
2023,Oregon State,442.0,346.0,96.0,7.0,9.0,-2.0,3.142857142857143,1.0,1.0
2023,Palomar College,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2023,Penn State,439.0,613.0,-174.0,6.0,14.0,-8.0,3.1666666666666665,0.0,1.0
2023,Pennsylvania,0.0,348.0,-348.0,0.0,7.0,-7.0,0.0,0.0,0.0
2023,Pittsburg St,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Pittsburgh,527.0,251.0,276.0,7.0,13.0,-6.0,3.2857142857142856,1.0,1.0
2023,Portland State,0.0,0.0,0.0,4.0,0.0,4.0,2.75,0.0,0.0
2023,Prairie View A&M,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Presbyterian,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
2023,Princeton,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Professional,177.0,0.0,177.0,2.0,0.0,2.0,3.0,0.0,0.0
2023,Purdue,963.0,620.0,343.0,15.0,26.0,-11.0,3.2666666666666666,1.0,1.0
2023,Rhode Island,0.0,181.0,-181.0,4.0,3.0,1.0,3.25,1.0,0.0
2023,Rice,0.0,169.0,-169.0,5.0,4.0,1.0,2.8,1.0,0.0
2023,Richmond,0.0,168.0,-168.0,0.0,5.0,-5.0,0.0,0.0,0.0
2023,Riverside C.C.,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2023,Robert Morris,0.0,0.0,0.0,3.0,1.0,2.0,2.3333333333333335,1.0,1.0
2023,Rutgers,528.0,171.0,357.0,7.0,12.0,-5.0,3.0,0.0,0.0
2023,SE Louisiana,0.0,182.0,-182.0,2.0,3.0,-1.0,3.0,1.0,0.0
2023,SMU,2268.0,179.0,2089.0,26.0,23.0,3.0,3.0384615384615383,1.0,1.0
2023,Sacramento State,0.0,88.0,-88.0,1.0,5.0,-4.0,2.0,0.0,0.0
2023,Sacred Heart,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0
2023,Saginaw Valley State,0.0,87.0,-87.0,0.0,2.0,-2.0,0.0,0.0,0.0
2023,Saint Francis (PA),0.0,87.0,-87.0,0.0,5.0,-5.0,0.0,0.0,0.0
2023,Sam Houston,0.0,0.0,0.0,5.0,1.0,4.0,3.0,1.0,0.0
2023,Samford,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2023,San Diego,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,San Diego State,264.0,270.0,-6.0,5.0,13.0,-8.0,3.2,0.0,1.0
2023,San José State,0.0,174.0,-174.0,7.0,9.0,-2.0,2.4285714285714284,1.0,0.0
2023,Shorter,0.0,92.0,-92.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Sioux Falls,0.0,85.0,-85.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Snow College,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2023,South Alabama,255.0,0.0,255.0,9.0,4.0,5.0,2.888888888888889,1.0,1.0
2023,South Carolina,796.0,631.0,165.0,10.0,17.0,-7.0,3.3,0.0,1.0
2023,South Carolina State,0.0,89.0,-89.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,South Dakota,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0
2023,South Dakota State,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0
2023,South Florida,86.0,777.0,-691.0,19.0,26.0,-7.0,2.789473684210526,1.0,1.0
2023,Southeast Missouri State,0.0,169.0,-169.0,0.0,3.0,-3.0,0.0,0.0,1.0
2023,Southern,0.0,84.0,-84.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Southern Illinois,0.0,0.0,0.0,2.0,2.0,0.0,2.5,0.0,0.0
2023,Southern Miss,0.0,0.0,0.0,8.0,6.0,2.0,2.75,1.0,1.0
2023,Southern Utah,0.0,257.0,-257.0,1.0,5.0,-4.0,3.0,0.0,0.0
2023,St. Thomas,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2023,Stanford,256.0,1310.0,-1054.0,4.0,21.0,-17.0,3.0,1.0,0.0
2023,Stephen F. Austin,0.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0
2023,Stony Brook,0.0,0.0,0.0,7.0,2.0,5.0,2.5714285714285716,0.0,0.0
2023,Syracuse,521.0,362.0,159.0,9.0,15.0,-6.0,3.111111111111111,1.0,1.0
2023,TCU,1148.0,528.0,620.0,13.0,17.0,-4.0,3.230769230769231,1.0,1.0
2023,Tarleton State,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0
2023,Temple,89.0,255.0,-166.0,11.0,28.0,-17.0,2.909090909090909,0.0,1.0
2023,Tennessee,705.0,618.0,87.0,8.0,22.0,-14.0,3.375,0.0,1.0
2023,Tennessee State,0.0,88.0,-88.0,1.0,1.0,0.0,0.0,0.0,0.0
2023,Texas,451.0,1309.0,-858.0,5.0,20.0,-15.0,3.8,0.0,1.0
2023,Texas A&M,963.0,1781.0,-818.0,13.0,32.0,-19.0,3.230769230769231,1.0,1.0
2023,Texas Southern,0.0,84.0,-84.0,2.0,1.0,1.0,1.5,0.0,0.0
2023,Texas State,427.0,528.0,-101.0,37.0,24.0,13.0,2.5135135135135136,1.0,1.0
2023,Texas Tech,528.0,349.0,179.0,7.0,18.0,-11.0,3.0,0.0,1.0
2023,Toledo,0.0,85.0,-85.0,3.0,9.0,-6.0,3.6666666666666665,0.0,0.0
2023,Towson,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0
2023,Troy,89.0,88.0,1.0,8.0,9.0,-1.0,3.0,1.0,1.0
2023,Tulane,174.0,261.0,-87.0,7.0,11.0,-4.0,3.142857142857143,0.0,0.0
2023,Tulsa,89.0,357.0,-268.0,8.0,11.0,-3.0,3.125,0.0,1.0
2023,UAB,0.0,89.0,-89.0,7.0,13.0,-6.0,3.0,0.0,1.0
2023,UAlbany,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0
2023,UC Davis,0.0,90.0,-90.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,UCF,1467.0,623.0,844.0,18.0,19.0,-1.0,3.0,1.0,1.0
2023,UCLA,1243.0,164.0,1079.0,14.0,7.0,7.0,3.357142857142857,1.0,0.0
2023,UConn,0.0,252.0,-252.0,12.0,10.0,2.0,2.8333333333333335,1.0,1.0
2023,UL Monroe,86.0,346.0,-260.0,7.0,21.0,-14.0,2.857142857142857,0.0,1.0
2023,UNLV,0.0,698.0,-698.0,9.0,18.0,-9.0,2.7777777777777777,0.0,1.0
2023,USC,1261.0,871.0,390.0,16.0,21.0,-5.0,3.5625,0.0,1.0
2023,UT Martin,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0
2023,UTEP,0.0,176.0,-176.0,2.0,5.0,-3.0,2.5,0.0,0.0
2023,UTSA,165.0,91.0,74.0,8.0,13.0,-5.0,2.625,1.0,1.0
2023,Utah,700.0,259.0,441.0,9.0,19.0,-10.0,3.2222222222222223,0.0,1.0
2023,Utah State,85.0,605.0,-520.0,7.0,21.0,-14.0,3.142857142857143,0.0,1.0
2023,Utah Tech,0.0,88.0,-88.0,0.0,5.0,-5.0,0.0,0.0,0.0
2023,VMI,0.0,87.0,-87.0,0.0,3.0,-3.0,0.0,0.0,0.0
2023,Valdosta State,0.0,0.0,0.0,2.0,0.0,2.0,2.5,0.0,0.0
2023,Vanderbilt,170.0,352.0,-182.0,3.0,13.0,-10.0,2.6666666666666665,0.0,1.0
2023,Villanova,0.0,85.0,-85.0,0.0,2.0,-2.0,0.0,0.0,0.0
2023,Virginia,695.0,629.0,66.0,8.0,14.0,-6.0,3.0,1.0,1.0
2023,Virginia Tech,795.0,180.0,615.0,9.0,21.0,-12.0,3.2222222222222223,1.0,1.0
2023,Wagner,0.0,0.0,0.0,1.0,2.0,-1.0,3.0,1.0,0.0
2023,Wake Forest,260.0,363.0,-103.0,3.0,11.0,-8.0,3.0,0.0,1.0
2023,Washington,709.0,438.0,271.0,10.0,22.0,-12.0,3.4,0.0,1.0
2023,Washington State,601.0,528.0,73.0,9.0,36.0,-27.0,2.888888888888889,0.0,1.0
2023,Weber State,0.0,261.0,-261.0,2.0,5.0,-3.0,3.0,0.0,1.0
2023,West Liberty,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,West Virginia,1046.0,613.0,433.0,14.0,22.0,-8.0,3.142857142857143,0.0,1.0
2023,Western Carolina,0.0,89.0,-89.0,1.0,2.0,-1.0,2.0,0.0,1.0
2023,Western Illinois,0.0,176.0,-176.0,0.0,3.0,-3.0,0.0,0.0,0.0
2023,Western Kentucky,90.0,863.0,-773.0,12.0,20.0,-8.0,3.0833333333333335,1.0,1.0
2023,Western Michigan,86.0,538.0,-452.0,6.0,10.0,-4.0,3.0,1.0,0.0
2023,Wingate,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2023,Wisconsin,1223.0,695.0,528.0,14.0,19.0,-5.0,3.0714285714285716,1.0,1.0
2023,Wofford,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0
2023,Wyoming,0.0,354.0,-354.0,3.0,16.0,-13.0,2.3333333333333335,0.0,1.0
2023,Yale,0.0,84.0,-84.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Abilene Christian,0.0,0.0,0.0,13.0,2.0,11.0,2.230769230769231,1.0,0.0
2024,Air Force,0.0,86.0,-86.0,0.0,11.0,-11.0,0.0,0.0,1.0
2024,Akron,927.0,757.0,170.0,15.0,22.0,-7.0,2.7333333333333334,1.0,1.0
2024,Alabama,1261.0,2527.0,-1266.0,14.0,38.0,-24.0,3.642857142857143,1.0,1.0
2024,Alabama A&M,0.0,0.0,0.0,9.0,0.0,9.0,2.3333333333333335,1.0,0.0
2024,Alabama State,0.0,342.0,-342.0,3.0,5.0,-2.0,2.0,0.0,1.0
2024,Albany State,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0
2024,Alcorn State,0.0,84.0,-84.0,1.0,1.0,0.0,3.0,0.0,0.0
2024,Anderson,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,Angelo State,0.0,84.0,-84.0,0.0,1.0,-1.0,0.0,0.0,0.0
2024,App State,1259.0,338.0,921.0,15.0,21.0,-6.0,3.0,0.0,1.0
2024,Arizona,1983.0,1833.0,150.0,24.0,31.0,-7.0,3.0,1.0,1.0
2024,Arizona State,2253.0,1559.0,694.0,28.0,28.0,0.0,2.9642857142857144,1.0,1.0
2024,Arkansas,1739.0,1986.0,-247.0,22.0,31.0,-9.0,3.090909090909091,1.0,1.0
2024,Arkansas State,1335.0,419.0,916.0,17.0,21.0,-4.0,2.823529411764706,1.0,1.0
2024,Arkansas-Pine Bluff,0.0,251.0,-251.0,3.0,3.0,0.0,3.0,0.0,1.0
2024,Army,0.0,171.0,-171.0,0.0,9.0,-9.0,0.0,0.0,1.0
2024,Auburn,1231.0,1375.0,-144.0,15.0,23.0,-8.0,3.1333333333333333,0.0,1.0
2024,Augustana,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2024,Aurora University,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2024,Austin Peay,0.0,1343.0,-1343.0,17.0,19.0,-2.0,2.588235294117647,1.0,1.0
2024,BYU,689.0,423.0,266.0,9.0,17.0,-8.0,3.111111111111111,1.0,1.0
2024,Ball State,827.0,688.0,139.0,11.0,16.0,-5.0,2.727272727272727,1.0,1.0
2024,Barton C.C.,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2024,Baylor,1389.0,599.0,790.0,16.0,15.0,1.0,3.0625,1.0,1.0
2024,Benedict College,0.0,80.0,-80.0,1.0,1.0,0.0,3.0,0.0,0.0
2024,Bethune-Cookman,86.0,85.0,1.0,9.0,1.0,8.0,2.6666666666666665,1.0,0.0
2024,Boise State,679.0,338.0,341.0,8.0,14.0,-6.0,3.125,1.0,1.0
2024,Boston College,871.0,760.0,111.0,10.0,17.0,-7.0,3.0,1.0,1.0
2024,Bowie State,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
2024,Bowling Green,837.0,264.0,573.0,13.0,15.0,-2.0,2.5384615384615383,0.0,0.0
2024,Brown,0.0,82.0,-82.0,0.0,3.0,-3.0,0.0,0.0,0.0
2024,Bryant,0.0,172.0,-172.0,7.0,2.0,5.0,2.5714285714285716,1.0,1.0
2024,Bucknell,0.0,251.0,-251.0,2.0,3.0,-1.0,3.0,0.0,0.0
2024,Buffalo,743.0,602.0,141.0,17.0,17.0,0.0,1.8823529411764706,1.0,1.0
2024,Butler,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
2024,Butler C.C.,0.0,0.0,0.0,2.0,0.0,2.0,1.5,1.0,0.0
2024,CSU-Pueblo,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
2024,Cal Poly,0.0,175.0,-175.0,2.0,2.0,0.0,2.5,1.0,1.0
2024,California,1994.0,1278.0,716.0,23.0,23.0,0.0,3.1739130434782608,1.0,1.0
